	GSM679849_17A.CEL	GSM679847_9A.CEL	GSM679848_13A.CEL	GSM679850_10B.CEL	GSM679862_13B.CEL	GSM679861_12A.CEL
216964_at	3.53355949976872	3.7111918251058	3.59107363153979	3.7823844562559	3.96801228846915	3.77130087985805
216965_x_at	4.85003563841881	4.85351703419112	4.520241247482	4.90931602075904	4.47727069341125	4.80114792212755
216966_at	2.49708387665758	2.7820960423354	2.71004206331558	2.69216712730946	2.88350527706578	2.66219082230081
216967_at	3.64033719740614	3.46492166565655	3.25342837523944	3.48910911880747	6.30256297005003	6.28821709112547
216968_at	4.38150841657684	4.25529756694958	3.96879347008679	4.18891199345436	4.01990652686348	4.08265097644898
216969_s_at	7.01491182012805	7.16182391957961	7.0597203277338	7.38437391692185	6.24305406143778	6.19647532473418
216970_at	2.93168984810806	2.88656163257953	2.60864042786903	2.70072603239465	2.86340037392769	2.68469251537774
216971_s_at	6.98023871599869	7.12514168222722	6.98818958899699	7.35942896951297	8.24379312903563	8.27825851387885
216972_at	2.25082907841432	2.46876950598562	2.45678511338065	2.68590407648525	2.5549642960995	2.48515183459609
216973_s_at	7.67056078772793	7.83862917989521	7.65501632163587	7.62233114754109	8.22320788310625	7.97449271207797
216974_at	2.28197699235111	2.23438617340469	2.38172652093496	2.17112914189874	2.35391694244243	2.1151827530956
216975_x_at	4.91427826762895	4.81596385215161	4.98405538484616	5.01929471269052	5.21937135150673	4.81737788134328
216976_s_at	7.42570555401282	7.35049630572256	7.44849022772244	7.44502115198871	7.50618280559982	7.29634395401142
216977_x_at	9.65660778178604	9.53941486083417	9.65943161317208	9.77507191723806	8.38563662315312	8.68570894573543
216978_x_at	2.81938599694676	2.81938599694676	2.65765829591419	2.81938599694676	2.96549617415822	2.81938599694676
216979_at	2.9536296721551	2.95662324164176	3.09731833478334	2.93291987170126	2.96549617415822	2.95873914608279
216980_s_at	4.75663776747914	4.7231207141676	4.7690767381734	4.98268135760717	4.80542814617847	4.61833836849431
216981_x_at	5.23149493931523	5.1379495484635	4.81737603798652	4.91794500347837	4.94045572772465	4.88482442737344
216982_x_at	2.53413026572075	2.64944608044978	2.76747813771828	2.45909675874064	2.79903687562116	2.61114473546037
216983_s_at	5.92275039798592	6.39931007755386	6.13523827686355	6.1137044056522	6.74949639848871	6.79036867644786
216984_x_at	4.54407986185269	4.70221318158469	4.64896617562528	4.67707118769912	4.38489985743659	4.38694555093884
216985_s_at	3.61489199775767	3.36625267277307	3.65454433816465	4.25112809997142	3.98116085466885	3.73954103371132
216986_s_at	3.80667840476325	4.1752558083334	3.99959667768689	3.82037213990516	3.63026928598388	3.93936811092686
216987_at	2.92281820654307	2.66460559587855	2.59058530547878	2.8440697225797	2.56044360430104	2.57922602473885
216988_s_at	10.8988775140739	10.9351554535183	10.9290754261492	11.213251211342	10.9825966100178	11.0452654198985
216989_at	2.8280619037612	2.80783269373677	2.92040655185673	2.82554087329778	2.85707357101341	2.54768740284603
216990_at	3.17980642691798	3.16688145315513	2.93734254820904	2.84283769585963	2.61014669728091	2.92502437333592
216991_at	3.41798482978541	3.40409223350345	3.29127728502755	3.41588515338944	3.17128406560759	3.11799244199679
216992_s_at	2.35867592300469	2.60970901466064	2.50991383872658	2.40442394608824	2.57041708921362	2.47347624419303
216993_s_at	5.01587798623199	5.03625912018865	4.9221037675337	5.08950570859099	4.85312624483369	4.84238801744363
216994_s_at	2.9011888892821	2.96948420744116	2.9943933587096	2.84335139258997	2.83495835814012	2.98869480860734
216995_x_at	4.04756886240792	3.75883834016712	3.83413433612047	4.04018574914562	3.86778904666684	4.06081533550345
216996_s_at	9.02613918706627	9.04966709675632	8.97899642737907	9.10213214050696	8.5339274868669	8.72780701381897
216997_x_at	4.17587805257191	5.29997585788386	4.36467368463048	4.46554356533035	5.96020768138089	5.10243238713022
216998_s_at	3.4895108338093	3.38899947107901	3.30445080463029	3.61956138449079	3.42083086490462	3.35139610013428
216999_at	2.56619413738774	2.44113146378983	2.48267097965536	2.45842557080637	2.20952563967766	2.28682041007101
217000_at	2.89685498600836	2.94526517981997	3.0957530232141	3.02345761973069	3.32267599557269	3.21858013198235
217001_x_at	4.96820172399545	4.95389001274611	4.74341006640048	5.07081238535367	4.87659524235277	4.83398479271153
217002_s_at	4.04713390486463	3.87846880279413	3.30563291568307	3.67528080694945	4.0591182974696	3.86768359241437
217003_s_at	3.59263540463923	3.33236548322673	3.45842763050866	3.62392809488422	3.78404738172148	3.41491177745756
217004_s_at	3.73980268030631	3.80835931762037	3.67961898903213	3.64159795942246	3.65638668723148	3.61961378615921
217005_at	3.72071946175596	3.57265724590355	3.64570086557561	3.73732367453198	3.4766828957106	3.65765567956313
217006_x_at	4.28950793834696	4.14257152747382	4.32455842992108	4.32022340593053	3.89106963365046	4.08339411167905
217007_s_at	5.69662480470352	5.55761866950585	5.31430437048442	5.72274588480467	6.00656890495583	5.99516352702297
217008_s_at	3.11907882208895	3.04660761866706	3.09497081099352	3.09952186882689	3.04577840573492	3.16165865373597
217009_at	4.39716573174008	4.41964955163455	4.25452512481645	4.73687954020036	4.16104153577338	4.40736628008131
217010_s_at	5.71680372143432	5.99110166137681	5.82473108022287	5.84485618870387	5.30204025406053	5.04595935233962
217011_at	5.33749494094209	5.23391632369224	5.22910731096775	5.46084565870959	5.25792678903274	5.1330157322119
217012_at	2.52056762909344	2.39795669996878	2.47974507457357	2.3029055902539	2.50928336973917	2.47326969197928
217013_at	2.80838318227821	2.81419392380201	2.78146711409304	3.26543831405175	2.92943364888718	2.92314463030173
217014_s_at	3.46060037437477	3.41491177745756	3.50043647706986	3.40250429396684	3.31505690420419	3.38126340292802
217015_at	3.23465499865335	3.02079988877838	3.04260652153948	3.20671044769682	2.89120667097163	2.89396747414197
217016_x_at	4.32094333238776	4.28408032682637	4.26108425702361	4.20884731808375	4.36401047645434	4.30415140109019
217017_at	3.1672390674605	3.11360044675417	2.91260793385737	3.09684644994036	2.97744735188679	3.1185907450291
217018_at	3.57030328661879	3.55994360442598	3.47070260542044	3.69257348093734	3.68058022976096	3.72111397129346
217019_at	5.70753954340472	5.66152052556872	5.48030621587135	5.72383222389666	5.03333497764011	5.43681340124777
217020_at	3.9890091723281	4.00958412441991	3.95623361455068	4.01992786409026	4.15741916069877	4.12508550017964
217021_at	3.20768051940294	3.00722475247133	3.13144568782277	2.93359032664381	3.0119289686412	2.85445573091436
217022_s_at	3.32473853403751	3.07130779389334	3.08624588795448	3.4669144774415	3.18109611451172	3.12386984185357
217023_x_at	7.33304393344666	8.07217182185616	7.27512982530852	7.89239109236544	6.41464814341852	6.62720028006635
217024_x_at	5.70321191159402	5.95236435134647	5.65346461963259	5.82713835496517	5.1336380090815	4.93782292229662
217025_s_at	8.83652818818214	8.84266465621621	8.93300212042152	9.22795905729333	8.89957058745317	8.87215109191871
217026_at	2.96217046792792	2.97759056479633	3.18689705380103	3.13976977434552	2.84001556812942	2.711224457734
217027_x_at	7.53017202246886	7.36435814472861	7.54034783560543	7.39664264296471	6.78334856880699	7.02840002712121
217028_at	8.48863483556694	10.3366645914661	8.75202609760891	9.7815658147457	7.32977881158856	7.06590491841329
217029_at	4.57986313655963	4.72886344473743	4.410005798209	4.41857311858856	4.56103003296695	4.515871971492
217030_at	3.75905477465465	3.59714708543124	3.51437300378021	3.69080200562569	3.44999047487643	3.48622784052086
217031_at	3.07356252100434	3.16867371674909	2.80760858795573	3.05826777671973	3.06934365335279	2.96549617415822
217032_at	3.4842621807861	3.48567519274647	3.55311294261356	3.4483142029824	3.41399840699827	3.54673942370089
217033_x_at	4.46314424872805	4.3753554507537	4.48656260402269	4.56269483314189	4.56001930289002	4.61090561450485
217034_at	2.83236762004402	3.06320227711529	3.18835413540326	3.13670314017289	2.99230951894027	2.94984889004892
217035_at	4.76438141759033	4.56900406483281	4.2711618378571	4.6824160905183	4.49188794215162	4.53843565258286
217036_at	3.10027818006919	3.17774305542989	3.06731516330412	3.39347922216806	3.29026692856224	3.09986754909637
217037_at	2.2862571910039	2.33354068126545	2.23421460340011	2.30736747265967	2.44319785788822	2.23443119734374
217038_at	3.65567189216387	3.54799502811169	3.89676066158433	3.41593966630988	3.51504127306926	3.38980265666948
217039_x_at	6.66715015888599	6.62838494060463	6.67447212932137	6.80729999515373	6.55268907113405	6.59590852540631
217040_x_at	4.63454812099639	4.43147274062224	4.65952105349826	4.76143344788237	4.09522444555791	3.8499297170556
217041_at	5.65018769488308	5.68881789108375	5.54296156300195	5.71527324251343	5.62671803281208	5.65918995524986
217042_at	5.28729815680026	5.9745480888038	5.50004614643236	5.54671346752861	5.09835282761338	5.65153079548824
217043_s_at	8.36889930491445	8.69871235546795	8.51589718667931	8.56297944824438	7.91561251196684	8.16695172122559
217044_s_at	4.44003038735371	4.40458687854007	4.26299505275203	4.48311357611961	4.21563304927485	4.28677952732862
217045_x_at	5.72213942685513	5.73079402988143	5.7423007255781	5.71092276607255	5.56153025460824	5.82273043894435
217046_s_at	4.30188359107795	4.43284695308039	4.53210427280077	4.60810084683674	4.42435185605906	4.5268799324516
217047_s_at	7.58446156021787	7.45720774481261	7.54595454833411	7.4523883910035	7.55970500253747	7.37446001452521
217048_at	3.16633007508332	3.11361571965898	3.14146131739415	2.99427529099382	3.44737549063836	3.18211420054978
217049_x_at	7.62125531601903	8.05428784468428	7.50121087746095	7.48096318481665	7.13277854442957	7.01328811922969
217050_at	2.52998226603367	2.48630511205076	2.53960506153621	2.55747739360755	2.48733504202771	2.76268762745814
217051_s_at	5.05648392495551	4.95233321330722	4.79906954963307	5.03079541081916	4.92354403484233	4.85321321685644
217052_x_at	4.90823812057228	4.90811646663358	4.93965140493685	4.75659041956333	4.69077007320973	4.69180463376202
217053_x_at	6.86003179002866	6.74111870621667	6.82937647941347	6.6373392728067	7.11776407838203	6.8732543167266
217054_at	4.63719148240606	4.7123143617534	4.65806467132507	4.71597653460013	4.58317060643898	4.80178854452671
217055_x_at	5.42404853392195	5.39190889457365	5.46579607924954	5.56307421729167	5.49131176378687	5.42403793318187
217056_at	2.81514872694133	2.7894131605125	2.82512440234663	3.14138280835899	2.7710446923622	2.92349254792781
217057_s_at	3.14530152475129	3.35465429372212	3.24991977167887	3.24909696676979	3.14530152475129	2.90300228578558
217058_at	5.24048468886643	5.12644182120451	5.09426053553537	5.22649632953401	5.01701145742038	5.09426053553537
217059_at	3.64421253608501	3.4718780327945	4.08087982981085	3.58112860179558	2.9081933896787	2.68896047793786
217060_at	3.11834160358335	3.06995776583225	2.93127329568133	2.97759056479633	3.24991977167887	3.02185060780167
217061_s_at	6.85777178827132	6.92005518518684	6.80864260876555	6.7718524739798	7.4635291799996	6.91944330967806
217062_at	4.45035563073951	4.60869873874844	4.80941422572875	4.51929500097862	4.46003307739937	4.40703943892903
217063_x_at	3.33711993852739	3.35313306738999	3.3204387308803	3.35380114617448	3.09527037798612	3.34546054235094
217065_at	3.08939162271666	2.78598192363256	2.83249743921749	2.86585985451168	3.08625101586422	2.85438672748938
217066_s_at	5.737118513543	5.69888683893369	5.84837008542809	5.96827336711955	5.62952735633745	5.8981123050395
217067_s_at	2.39163787846494	2.49162308934647	2.6031215719162	2.52384725527451	2.44485876926818	2.54206398152851
217068_at	2.69213297815384	2.45498793214522	2.70098838243884	2.71345326248411	2.57672318145594	2.61361253902976
217069_at	3.6629924454062	3.92802443651149	3.76799198040697	4.07697512872918	3.79137862930951	3.76766935431806
217070_at	4.52097322202693	4.60878892537811	4.17475105147352	4.7303572617969	4.58001287058191	4.4751186629005
217071_s_at	4.64612698611701	4.49638403845364	4.66581737235165	4.59301731479441	4.72737347386749	4.4775427216764
217072_at	3.43423075321864	3.72147466914016	3.38199661306489	3.55756070947904	3.82798460632224	3.35384567250463
217073_x_at	3.84535200631513	4.00991756524916	3.80069626355057	3.90225545174801	3.65149689923123	3.8868381011042
217074_at	3.83839055561082	3.86168966570312	4.04031135581949	3.94041243267652	3.74752015255193	3.9306243499176
217075_x_at	2.29841477240035	2.42674519095748	2.35053376675732	2.39275566304752	2.22686098155275	2.35391694244243
217076_s_at	3.00334011950832	3.00084557745769	2.65759762365048	2.91753396258365	3.1235470555157	3.06237976806329
217077_s_at	3.21042113940395	3.40519133873288	3.00278761193582	3.13922686305625	3.23256638263775	3.33173150597714
217078_s_at	2.76326501236977	2.58882408353498	2.60372599582995	2.67779417115873	2.68597024197642	2.42409970934654
217079_at	3.50806817999057	3.52133248817633	3.72282037397582	3.51010299177212	3.31442712902804	3.28916397666784
217080_s_at	3.8295394686176	3.8919487367339	3.44805834115324	3.72544661444576	3.85708698781538	3.71401227420185
217081_at	3.19543640751803	3.48900045777164	3.1371259842713	3.4150510682635	3.05826777671973	3.41491177745756
217082_at	2.52998226603367	2.6202415001823	2.54227291202471	2.53141974860179	2.58915453059942	2.66989042264462
217083_at	2.8358487838351	2.7951624747096	2.75393225659086	2.75585150803859	3.05908389291794	2.80644673406387
217084_at	2.38252455135896	2.46257016469158	2.43341005071801	2.44049551368234	2.18823683331037	2.41700379177474
217085_at	2.43284255698042	2.37080660547497	2.54206398152851	2.40341114915951	2.53552652390766	2.46818831489354
217086_at	3.01315144499639	2.93467063386643	2.9263274015784	2.7254494419969	2.7023774110212	2.85714922171269
217087_at	5.58417215125144	5.68835541701432	5.13318408106026	5.48425630920332	5.43336146657677	5.35539756203277
217088_s_at	3.19541285341296	3.40304638088109	3.21208556462452	3.53634913917071	3.19075077791181	3.32937226286161
217090_at	3.14457746498881	3.076172661132	2.88702994224161	3.14457746498881	3.23387706392505	3.06931877374362
217091_at	2.49392209975592	2.24472592915817	2.25487883358683	2.28120300777939	2.41898847240169	2.15244470456233
217092_x_at	10.1991030308069	10.1833434133676	10.1469967284385	10.2135041871724	10.1810924577912	10.1358679498517
217093_at	2.95570423943232	2.59413909434765	2.71583327771857	2.78349775010624	2.66833729090358	2.47737530277266
217094_s_at	8.62274281994127	8.60191840592408	8.60811457316425	8.77146258273259	8.00839358438932	8.0708007729047
217095_x_at	5.17430589690422	5.14462119887773	5.07464537275756	5.14732471461116	5.09181384216025	5.10162655505062
217096_at	3.50493599622291	3.48856157541379	3.33236548322673	3.41228365273812	3.41674317266637	3.30509598460838
217097_s_at	5.7215237968338	5.81511751218542	5.66708060486511	6.02357606789687	6.12162700967488	5.49037845084749
217098_s_at	3.94585260202336	3.47066336350247	3.65729389104933	3.96412148992305	3.35246598640065	3.4242011485248
217099_s_at	9.14307117173785	9.16415143043305	9.1813553938397	9.20972111770322	7.98540604909007	8.47230742795825
217100_s_at	8.069472243434	8.28609117077151	8.1546734077925	8.14715230331198	8.39522436409179	8.17657974214721
217101_at	3.38606353588195	2.9988614294382	3.08624588795448	3.13976977434552	3.05826777671973	3.05136741331993
217102_at	4.61140104456619	4.58497386351866	4.43883544139362	4.62228403227262	4.39833404171543	4.61493596695507
217103_at	2.99018718972438	2.91609619455318	3.0249658685892	2.99560477104602	2.88477387168974	2.97480115777081
217104_at	4.35759652130423	4.91282572139747	4.60292255737555	4.30981185960506	4.50008874998748	4.99760121412419
217105_at	2.65314643275786	2.46491403726501	2.50011168670693	2.47830485034091	2.53848381008781	2.49047209122482
217106_x_at	10.3650656018157	10.2276378022217	10.3677587736971	10.4475105445591	9.18436235729416	9.54064471497924
217107_at	5.34175781721441	5.18808640996921	5.205402296333	5.17570382261586	5.0214988436463	5.01451142108959
217108_at	3.24991977167887	3.33236548322673	2.9971228906406	3.00792971092313	2.88591944334993	3.00792971092313
217109_at	2.79147533070192	2.99951790587294	2.70729369572157	2.87716666682298	2.69722177560817	2.7158632138748
217110_s_at	2.50563640437462	2.53829653897209	2.64306480198251	2.54104252991881	2.48317289735316	2.4183913189375
217111_at	3.35060897721526	3.39995532809337	3.57046192221806	3.36093004481597	3.14099274475577	3.04608904568713
217112_at	3.16945240873105	3.27061092168643	3.40762769100363	3.3217276350125	3.25587731957616	3.16780719304531
217113_at	3.79428125697078	3.6975766447167	3.79553798087357	4.40736628008131	3.90981678596458	3.67264021285425
217114_at	4.29749816067959	4.22418277458093	4.29998795817701	4.32101599576244	3.94657497997429	4.19067346747905
217115_at	3.81881484276422	3.71233113587095	3.54823342162967	3.71844925722185	3.59597025776741	3.83798407585865
217117_x_at	5.32474709007912	5.35052668956411	5.31067226015291	5.42304478152024	5.44118646974204	5.38294173870556
217118_s_at	8.49320845501429	8.32251316950151	8.48958044222936	8.39774597501335	8.81131839428554	8.81410019107576
217119_s_at	4.28476433652391	4.15516522185415	3.96113535508831	4.12504897656258	4.11761492073227	3.94899287662788
217120_s_at	4.27842256228247	4.0517195135421	4.22017758050983	3.87131496393516	3.77781812699116	3.66340707466621
217121_at	2.89212658696258	3.194839183379	3.05406200272622	3.03956561044494	3.00295124738452	2.98419834043302
217122_s_at	8.544062911404	8.76058318848174	8.56034924161593	8.37350570272209	8.93826412443362	8.75568852090045
217123_x_at	2.8979126945263	2.65918276837471	2.82633956304003	2.75393225659086	2.72327838668109	2.52484076730728
217124_at	5.18908283351587	5.04555556833958	5.27623850379347	5.1850717466445	4.06435179804155	4.4075147511957
217125_at	5.19098472821683	5.06501653948812	5.13092613283714	4.94256306659004	5.11182673902882	4.92454288599815
217126_at	2.56395122185184	2.51273484652641	2.431711555845	2.57409099152012	2.51973109202749	2.38756399620101
217127_at	8.17875214233426	7.9204521737976	8.16959106043413	7.6902952240922	7.70062354342945	7.91745740443169
217128_s_at	3.93002071449228	4.16104153577338	3.66382513671788	4.08936475002517	4.33294044438664	4.20720715804318
217129_at	5.04325462009685	4.81763598674832	4.77819872642356	4.90876350982915	4.69359843075676	4.70871951373125
217130_at	4.07638116017849	4.2713066339224	3.81399039791466	3.78941239659808	3.76803437390886	3.45516338804375
217131_at	2.74357256679014	2.67779417115873	2.67779417115873	2.8292639029112	2.44463515142895	2.41088762100293
217132_at	2.05658100009327	2.15585012243403	2.30057833836748	2.08786095616377	2.35391694244243	2.06705734288856
217133_x_at	3.25126908195084	3.2364888243306	3.19172239506785	3.29732649071982	3.27200362841566	3.30985058648815
217134_at	3.23540563223898	3.18826854831372	3.34139697069247	3.19695427560765	3.1862513375565	3.01510141128834
217135_x_at	4.62696666493998	4.6788079374993	4.60996825276304	4.47870261689634	4.61585435373331	4.72496397607466
217136_at	3.50857253504646	3.4710433490135	3.94078169777887	3.59383891220754	3.51937526426048	3.62966795589804
217137_x_at	4.31814475922572	4.59837802032764	4.00117237157709	4.23830509758687	4.40705148710372	4.16104153577338
217138_x_at	3.88104566264257	3.77209495614285	3.92224352525645	4.03185634731724	4.1638435340763	3.95273691759506
217139_at	4.1988936165359	4.14564842238031	3.8282252891617	4.2987430594283	3.78447784287207	3.69159745673159
217140_s_at	10.0366483311534	10.0545138930485	10.0912694809701	10.3498844561243	9.90550435990922	9.79280435235122
217141_at	4.85362095542853	4.97391367862265	4.62203920512231	4.57521065378983	4.9628315156283	5.09446203341033
217142_at	5.95908149623577	5.9513675845744	5.94827467595325	6.01964251882024	6.02969924782103	5.92124615051535
217143_s_at	3.2163388774875	3.31867247867184	3.01664537936562	3.15714429713858	3.22999821115452	3.04135046325358
217144_at	8.48159908378738	8.38270730125668	8.32458805961272	8.32143851793005	8.17135570371021	8.37572905228156
217145_at	3.06952225646498	3.10034168637477	2.99869902763544	3.01874063916579	3.06952225646498	2.95591531451936
217146_at	3.42050723092884	3.54009685945182	3.42050723092884	3.52608927264927	3.32383243442125	3.2217537525204
217147_s_at	2.48365819617258	2.65025213971435	2.57096001286241	2.54829832901057	2.5389106748383	2.38763023977138
217148_x_at	5.39004295554379	5.29754684948031	5.27469899876818	5.56275300123767	5.31193188339441	5.1719864405176
217149_x_at	5.35956170684385	5.0391676412342	5.35543767714394	5.18905305245223	5.08832027567521	4.95629384962662
217150_s_at	5.95181494291906	5.97177411906661	6.03420362899788	5.88954760013791	5.88422684321229	6.00061421288901
217151_at	2.41301410130604	2.41426513503043	2.42509581680087	2.5608260064311	2.35973584220518	2.53011839765589
217152_at	4.25254009696418	4.46557884780631	4.59807872667171	3.97299584378348	4.36831512553625	4.7664613500732
217153_at	4.79218499259183	4.65976772062709	4.56898880696723	4.81239668715962	4.65053909253282	4.78525323199779
217154_s_at	3.29716726847939	3.51898039276764	3.07871898861136	3.3865282808582	3.01492973653925	3.21575271770357
217155_at	3.13302281270282	2.80954462217779	3.08082441198065	2.67779417115873	3.027797322617	3.06073717243376
217156_at	4.61944954435303	4.72276708415	4.70378539672419	4.61021841300711	4.62876060018269	4.63051544376825
217157_x_at	2.66832354881545	2.60502979426026	2.4684756514173	2.75393225659086	2.38293281122317	2.54619528484538
217158_at	4.09241922489883	4.11282723490457	3.90318758370245	3.96174018806059	4.05722056888842	3.92443404226884
217159_x_at	4.12569003258895	3.8885415295193	3.8885415295193	4.12612804691997	3.94961359107993	4.0636225007869
217160_at	4.06154459510579	3.98424982471244	3.90653311802398	4.00730434410341	3.82126568350983	3.82126568350983
217161_x_at	4.69255875241798	4.74042166661298	4.51840718709839	4.75581652264207	4.71925466082897	4.77209986452597
217162_at	5.75310564247118	5.52147311540481	5.38433483666954	5.86519726666234	5.68999061623105	5.51734402573045
217163_at	4.49461421467047	4.67718068445186	4.46389981511414	4.51593449900074	4.49398298344534	4.42234693236232
217164_at	5.94651889851496	6.84981827998463	6.40897510335726	5.87802671854699	6.60034131934347	6.63415951704129
217165_x_at	7.24318038371102	7.18407896778034	6.97283810251058	7.15785290671299	7.74214952358291	7.56333903017835
217166_at	5.27799814431663	5.13260106508966	4.98268135760717	4.98268135760717	4.8285825410173	4.75090106428913
217167_x_at	5.64943340946263	5.63260537007799	5.71886165067444	5.75668935126444	5.58991473346822	5.67994972683549
217168_s_at	10.4328366685384	10.5766127879252	10.2922081311415	10.436147255134	11.0226348588751	10.8443060460227
217169_at	4.08287705226804	4.19235479505194	3.94078169777887	4.24389674204403	4.1649746939734	3.96963476447737
217170_at	4.72705479280307	4.67986273292407	4.6516699725341	4.56843018591853	4.78245658599917	4.26095731207975
217171_at	4.88097766478922	4.84975772875559	4.71703777030493	4.55661838967835	4.2308539972768	4.96239638814416
217172_at	2.89702798460799	2.87549482484966	3.08624588795448	2.9068343981103	2.98201664475472	2.88645099432965
217173_s_at	7.02363037350603	7.25580004467711	6.97416196088406	7.24537297396541	7.75854510832616	7.74585641887157
217174_s_at	3.97298599410235	4.07235928839327	4.06625026701919	4.21136231945577	4.18081873083912	3.98293865214515
217175_at	2.74732091090232	2.78131695423069	2.75584243792786	2.7158632138748	2.73592516683377	2.75229723992372
217176_s_at	4.84167083433787	4.76043674537171	4.82774407929369	4.76275581818839	4.68152172922223	4.72836864967031
217177_s_at	3.17524882818659	3.03986768143085	3.10496115094423	3.08635139771203	3.14270436294144	2.95448811029115
217178_at	3.19020749226599	3.27622447856341	3.01107521674121	3.22208344640278	3.16284789485815	3.09354366177203
217179_x_at	4.84974052553403	4.80805998932354	4.75139672085505	4.77659340976528	4.81723420017877	4.80805998932354
217180_at	3.52361115179087	3.56261694189875	3.24060763535922	3.59799592654682	3.37957836170711	3.17369171239599
217181_at	3.80830808953511	3.59567537330519	3.66915300642849	3.22338233511688	3.1319169094763	3.33960059549601
217182_at	4.75067753693103	4.74596351964874	4.91401453418464	4.95997535561134	4.25613319214588	4.8159609487885
217183_at	5.13441196151226	5.16256146428188	5.11903470772304	5.09408517157145	5.05086107747584	4.93964610219017
217184_s_at	3.42653689245911	3.22812557078287	3.4099950798231	3.33247957666553	3.60898765183109	3.31891242476497
217185_s_at	7.96825889995961	7.795792689413	8.00213626380281	8.22294232074116	7.13197092197322	7.25915545430655
217186_at	3.04402199330407	2.99274462647333	2.96672722291072	3.12762615939893	2.92681246980519	2.85751265734082
217187_at	4.71944415479802	4.83950461613958	4.17169338845581	4.84732290606788	4.58755583450363	4.63016213384583
217188_s_at	8.42941482780462	8.50586775548056	8.38672628916178	8.32664145071301	8.78019768083073	8.22157232720115
217189_s_at	5.67057703938964	5.72516435578651	5.65807166124839	5.73687145686569	5.46417491294875	5.21346255533713
217190_x_at	4.55022314066614	4.32845374885294	4.52527449513088	4.36467368463048	4.39358613466434	4.24208426115487
217191_x_at	5.63553700138141	5.573753052171	5.61572474484631	5.85246636739119	5.16942715226376	5.33674999783171
217192_s_at	4.52088712806333	4.61215053352117	4.52097322202693	4.69319444404069	4.39826427865806	4.52097322202693
217193_x_at	4.84022632596761	4.78283259554446	4.91600751227627	5.0828288127688	4.82309823111204	4.64730222950098
217194_at	2.2862571910039	2.2862571910039	2.35094675403615	2.29786898641404	2.28226627645764	2.27706537313883
217195_at	4.15436892661652	3.90887273651075	3.97913051838977	3.9227700781629	3.90127277879506	4.03834009878126
217196_s_at	8.26192659382633	8.28215637559325	8.33024943861912	8.12247409219645	8.25544457299917	8.25999956472268
217197_x_at	3.63604141739101	3.56339278353487	3.62876796830101	3.55409536905847	3.57285580414486	3.62381948128335
217198_x_at	5.16136881202544	4.89206719701919	4.67845483927916	4.93269052718059	5.1336380090815	4.68347146797519
217199_s_at	4.5553253445623	4.60579571193049	4.5553253445623	4.85157669390531	4.73551076497472	4.58779445782893
217200_x_at	7.59195869275978	7.78980182559968	7.54257680086521	7.68191643319131	7.63372189214254	7.6714161173803
217201_at	3.02633421136216	3.13128614221868	2.91964978042367	2.97134359832168	3.17579815209752	2.98823318062441
217202_s_at	7.70584559099692	7.6500283788956	7.67271444738539	7.93712027174523	7.97122456138247	7.56345492617318
217203_at	3.47722903736068	3.49070121985755	3.35771378841049	3.40250429396684	3.52692594087219	3.47561291724026
217204_at	2.95586270582802	3.20752292797921	3.12371154054293	2.98815432762685	2.79723809894348	2.81564599389225
217205_at	6.04076437556253	5.74463598880645	5.78978538613064	5.82153608274714	5.18634563560639	5.36416238324545
217206_at	2.52650896122813	2.65311182935429	2.73323208390065	2.6031215719162	2.49732047706281	2.49421618252496
217207_s_at	5.2296223435225	5.34115830012327	5.42643376194778	5.56372269907981	5.3117959162905	5.49107285304601
217208_s_at	6.53724070378884	6.71751569678507	6.45975060787712	6.83440087725209	6.77947049199412	6.26941282891137
217209_at	3.20413634587332	3.05826777671973	2.83768705978651	3.1935357727843	3.10015383245817	2.77710360605766
217210_at	4.0324527019633	4.18060430755714	4.16597121681926	4.32783046476695	4.16775573250281	4.24733246331111
217211_at	7.46489593684707	7.15736624375101	7.3546860802742	7.7796908770009	7.31728072146735	7.42099660023037
217212_s_at	3.9051348638354	3.90739543378356	3.90739543378356	3.72372298234448	3.93985914696436	3.97484962484351
217213_at	2.32309021242596	2.42686761043644	2.43990755413507	2.3968027168679	2.64315615960303	2.48882838682702
217214_s_at	2.48486847291968	2.77950556979732	2.81317099018114	2.57209727959806	2.5580077788022	2.70881846347687
217215_s_at	3.1805330857696	3.25035882676352	3.110166145128	3.03503979174902	2.77917082842191	2.77203470982577
217216_x_at	6.83693655103872	6.83487466755372	6.64289420475406	6.86104719747092	6.6844107383544	6.57513265558028
217217_at	3.51785769196659	3.29027756328485	3.35590619528111	3.34010136707718	2.8269710786995	3.11842322129677
217218_at	4.2259629328775	4.46997925542518	4.39634625196829	3.94556724713095	3.85484675313238	4.4068081218624
217219_at	5.34931634117933	5.18023924529696	5.22786410445102	5.36693008241339	5.21634253764926	5.17528695726816
217220_at	2.69432597824764	2.41401550149046	2.4973271163645	2.63978760217766	2.85473354829661	2.58722925980522
217221_x_at	8.90377320910148	8.83027959822133	8.93700943590142	8.8774478161848	8.60544355085408	8.63433287099375
217222_at	3.92064145131439	3.80264056527175	4.01411171762834	3.8248642779951	3.92415718056645	3.8910556923428
217223_s_at	6.57580578833542	6.54464975700995	6.70358225417042	6.83160806244403	7.30879544469806	7.03391912151135
217224_at	4.78776717881319	4.75479583098846	4.55984937271739	4.82822494810452	4.78776717881319	4.82073852663792
